country_code,year_survey,S006,unified_id,freewill,job_satisfaction,job_decision,fate,autonomy,job_pride,Sex,Age
USA,1981,1856,8400121856,8,NA,NA,NA,NA,NA,2,23
USA,1981,1857,8400121857,10,NA,NA,NA,NA,NA,1,19
USA,1981,1858,8400121858,6,NA,NA,NA,NA,NA,2,46
USA,1981,1859,8400121859,7,NA,NA,NA,NA,NA,2,50
USA,1981,1860,8400121860,8,NA,NA,NA,NA,NA,1,33
USA,1981,1861,8400121861,5,NA,NA,NA,NA,NA,2,37
USA,1981,1862,8400121862,9,NA,NA,NA,NA,NA,2,20
USA,1981,1863,8400121863,9,NA,NA,NA,NA,NA,1,20
USA,1981,1864,8400121864,5,NA,NA,NA,NA,NA,2,90
USA,1981,1865,8400121865,8,NA,NA,NA,NA,NA,1,21
USA,1981,1866,8400121866,8,NA,NA,NA,NA,NA,1,19
USA,1981,1867,8400121867,7,NA,NA,NA,NA,NA,2,21
USA,1981,1868,8400121868,10,NA,NA,NA,NA,NA,2,21
USA,1981,1869,8400121869,9,NA,NA,NA,NA,NA,1,36
USA,1981,1870,8400121870,9,NA,NA,NA,NA,NA,1,20
USA,1981,1871,8400121871,8,NA,NA,NA,NA,NA,1,59
USA,1981,1872,8400121872,8,NA,NA,NA,NA,NA,1,60
USA,1981,1873,8400121873,9,NA,NA,NA,NA,NA,1,22
USA,1981,1874,8400121874,8,NA,NA,NA,NA,NA,2,19
USA,1981,1875,8400121875,8,NA,NA,NA,NA,NA,2,19
USA,1981,1876,8400121876,5,NA,NA,NA,NA,NA,2,68
USA,1981,1877,8400121877,8,NA,NA,NA,NA,NA,1,63
USA,1981,1878,8400121878,7,NA,NA,NA,NA,NA,1,77
USA,1981,1879,8400121879,8,NA,NA,NA,NA,NA,1,24
USA,1981,1880,8400121880,7,NA,NA,NA,NA,NA,2,20
USA,1981,1881,8400121881,9,NA,NA,NA,NA,NA,2,52
USA,1981,1882,8400121882,9,NA,NA,NA,NA,NA,2,28
USA,1981,1883,8400121883,6,NA,NA,NA,NA,NA,1,49
USA,1981,1884,8400121884,4,NA,NA,NA,NA,NA,1,51
USA,1981,1885,8400121885,8,NA,NA,NA,NA,NA,2,32
USA,1981,1886,8400121886,10,NA,NA,NA,NA,NA,2,64
USA,1981,1887,8400121887,8,NA,NA,NA,NA,NA,1,18
USA,1981,1888,8400121888,6,NA,NA,NA,NA,NA,1,33
USA,1981,1889,8400121889,5,NA,NA,NA,NA,NA,1,38
USA,1981,1890,8400121890,8,NA,NA,NA,NA,NA,2,23
USA,1981,1891,8400121891,9,NA,NA,NA,NA,NA,1,39
USA,1981,1892,8400121892,6,NA,NA,NA,NA,NA,2,21
USA,1981,1893,8400121893,8,NA,NA,NA,NA,NA,1,48
USA,1981,1894,8400121894,10,NA,NA,NA,NA,NA,1,20
USA,1981,1895,8400121895,7,NA,NA,NA,NA,NA,1,19
USA,1981,1896,8400121896,8,NA,NA,NA,NA,NA,1,43
USA,1981,1897,8400121897,10,NA,NA,NA,NA,NA,1,61
USA,1981,1898,8400121898,9,NA,NA,NA,NA,NA,2,19
USA,1981,1899,8400121899,8,NA,NA,NA,NA,NA,2,30
USA,1981,1900,8400121900,9,NA,NA,NA,NA,NA,1,41
USA,1981,1901,8400121901,8,NA,NA,NA,NA,NA,1,19
USA,1981,1902,8400121902,9,NA,NA,NA,NA,NA,2,35
USA,1981,1903,8400121903,8,NA,NA,NA,NA,NA,2,18
USA,1981,1904,8400121904,7,NA,NA,NA,NA,NA,2,18
USA,1981,1905,8400121905,7,NA,NA,NA,NA,NA,2,58
USA,1981,1906,8400121906,6,NA,NA,NA,NA,NA,1,41
USA,1981,1907,8400121907,7,NA,NA,NA,NA,NA,2,50
USA,1981,1908,8400121908,7,NA,NA,NA,NA,NA,2,36
USA,1981,1909,8400121909,8,NA,NA,NA,NA,NA,1,90
USA,1981,1910,8400121910,1,NA,NA,NA,NA,NA,2,24
USA,1981,1911,8400121911,9,NA,NA,NA,NA,NA,2,48
USA,1981,1912,8400121912,8,NA,NA,NA,NA,NA,1,23
USA,1981,1913,8400121913,7,NA,NA,NA,NA,NA,2,18
USA,1981,1914,8400121914,8,NA,NA,NA,NA,NA,2,45
USA,1981,1915,8400121915,8,NA,NA,NA,NA,NA,1,23
USA,1981,1916,8400121916,2,NA,NA,NA,NA,NA,2,66
USA,1981,1917,8400121917,8,NA,NA,NA,NA,NA,2,28
USA,1981,1918,8400121918,8,NA,NA,NA,NA,NA,2,41
USA,1981,1919,8400121919,8,NA,NA,NA,NA,NA,1,37
USA,1981,1920,8400121920,7,NA,NA,NA,NA,NA,1,63
USA,1981,1921,8400121921,8,NA,NA,NA,NA,NA,2,78
USA,1981,1922,8400121922,5,NA,NA,NA,NA,NA,2,51
USA,1981,1923,8400121923,3,NA,NA,NA,NA,NA,1,48
USA,1981,1924,8400121924,9,NA,NA,NA,NA,NA,1,32
USA,1981,1925,8400121925,9,NA,NA,NA,NA,NA,2,64
USA,1981,1926,8400121926,2,NA,NA,NA,NA,NA,1,33
USA,1981,1927,8400121927,5,NA,NA,NA,NA,NA,1,24
USA,1981,1928,8400121928,10,NA,NA,NA,NA,NA,2,70
USA,1981,1929,8400121929,8,NA,NA,NA,NA,NA,2,46
USA,1981,1930,8400121930,10,NA,NA,NA,NA,NA,1,27
USA,1981,1931,8400121931,7,NA,NA,NA,NA,NA,1,26
USA,1981,1932,8400121932,6,NA,NA,NA,NA,NA,2,35
USA,1981,1933,8400121933,4,NA,NA,NA,NA,NA,1,61
USA,1981,1934,8400121934,8,NA,NA,NA,NA,NA,2,44
USA,1981,1935,8400121935,4,NA,NA,NA,NA,NA,1,75
USA,1981,1936,8400121936,8,NA,NA,NA,NA,NA,2,24
USA,1981,1937,8400121937,5,NA,NA,NA,NA,NA,1,28
USA,1981,1938,8400121938,9,NA,NA,NA,NA,NA,1,28
USA,1981,1939,8400121939,8,NA,NA,NA,NA,NA,2,46
USA,1981,1940,8400121940,9,NA,NA,NA,NA,NA,2,20
USA,1981,1941,8400121941,10,NA,NA,NA,NA,NA,2,58
USA,1981,1942,8400121942,6,NA,NA,NA,NA,NA,1,23
USA,1981,1943,8400121943,8,NA,NA,NA,NA,NA,2,34
USA,1981,1944,8400121944,10,NA,NA,NA,NA,NA,2,69
USA,1981,1945,8400121945,7,NA,NA,NA,NA,NA,2,29
USA,1981,1946,8400121946,7,NA,NA,NA,NA,NA,1,42
USA,1981,1947,8400121947,10,NA,NA,NA,NA,NA,2,22
USA,1981,1948,8400121948,8,NA,NA,NA,NA,NA,2,55
USA,1981,1949,8400121949,7,NA,NA,NA,NA,NA,1,33
USA,1981,1950,8400121950,7,NA,NA,NA,NA,NA,2,63
USA,1981,1951,8400121951,9,NA,NA,NA,NA,NA,1,27
USA,1981,1952,8400121952,7,NA,NA,NA,NA,NA,1,47
USA,1981,1953,8400121953,6,NA,NA,NA,NA,NA,1,27
USA,1981,1954,8400121954,8,NA,NA,NA,NA,NA,1,32
USA,1981,1955,8400121955,8,NA,NA,NA,NA,NA,1,72
USA,1981,1956,8400121956,3,NA,NA,NA,NA,NA,1,39
USA,1981,1957,8400121957,9,NA,NA,NA,NA,NA,2,19
USA,1981,1958,8400121958,9,NA,NA,NA,NA,NA,1,26
USA,1981,1959,8400121959,10,NA,NA,NA,NA,NA,1,22
USA,1981,1960,8400121960,NA,NA,NA,NA,NA,NA,1,66
USA,1981,1961,8400121961,8,NA,NA,NA,NA,NA,2,42
USA,1981,1962,8400121962,2,NA,NA,NA,NA,NA,2,42
USA,1981,1963,8400121963,9,NA,NA,NA,NA,NA,1,35
USA,1981,1964,8400121964,10,NA,NA,NA,NA,NA,2,19
USA,1981,1965,8400121965,10,NA,NA,NA,NA,NA,2,69
USA,1981,1966,8400121966,6,NA,NA,NA,NA,NA,2,19
USA,1981,1967,8400121967,8,NA,NA,NA,NA,NA,2,18
USA,1981,1968,8400121968,9,NA,NA,NA,NA,NA,1,88
USA,1981,1969,8400121969,8,NA,NA,NA,NA,NA,1,38
USA,1981,1970,8400121970,7,NA,NA,NA,NA,NA,2,80
USA,1981,1971,8400121971,10,NA,NA,NA,NA,NA,2,42
USA,1981,1972,8400121972,1,NA,NA,NA,NA,NA,2,52
USA,1981,1973,8400121973,5,NA,NA,NA,NA,NA,2,73
USA,1981,1974,8400121974,10,NA,NA,NA,NA,NA,2,36
USA,1981,1975,8400121975,5,NA,NA,NA,NA,NA,1,58
USA,1981,1976,8400121976,10,NA,NA,NA,NA,NA,1,23
USA,1981,1977,8400121977,8,NA,NA,NA,NA,NA,2,22
USA,1981,1978,8400121978,7,NA,NA,NA,NA,NA,1,19
USA,1981,1979,8400121979,8,NA,NA,NA,NA,NA,1,30
USA,1981,1980,8400121980,9,NA,NA,NA,NA,NA,2,27
USA,1981,1981,8400121981,3,NA,NA,NA,NA,NA,2,33
USA,1981,1982,8400121982,9,NA,NA,NA,NA,NA,2,18
USA,1981,1983,8400121983,5,NA,NA,NA,NA,NA,2,34
USA,1981,1984,8400121984,10,NA,NA,NA,NA,NA,2,19
USA,1981,1985,8400121985,8,NA,NA,NA,NA,NA,1,18
USA,1981,1986,8400121986,9,NA,NA,NA,NA,NA,2,18
USA,1981,1987,8400121987,5,NA,NA,NA,NA,NA,2,57
USA,1981,1988,8400121988,5,NA,NA,NA,NA,NA,1,62
USA,1981,1989,8400121989,8,NA,NA,NA,NA,NA,2,19
USA,1981,1990,8400121990,7,NA,NA,NA,NA,NA,2,21
USA,1981,1991,8400121991,8,NA,NA,NA,NA,NA,1,26
USA,1981,1992,8400121992,10,NA,NA,NA,NA,NA,2,64
USA,1981,1993,8400121993,7,NA,NA,NA,NA,NA,2,50
USA,1981,1994,8400121994,8,NA,NA,NA,NA,NA,1,32
USA,1981,1995,8400121995,7,NA,NA,NA,NA,NA,2,29
USA,1981,1996,8400121996,10,NA,NA,NA,NA,NA,1,20
USA,1981,1997,8400121997,10,NA,NA,NA,NA,NA,1,19
USA,1981,1998,8400121998,5,NA,NA,NA,NA,NA,1,73
USA,1981,1999,8400121999,9,NA,NA,NA,NA,NA,1,26
USA,1981,2000,8400122000,8,NA,NA,NA,NA,NA,2,24
USA,1981,2001,8400122001,7,NA,NA,NA,NA,NA,2,51
USA,1981,2002,8400122002,7,NA,NA,NA,NA,NA,1,24
USA,1981,2003,8400122003,8,NA,NA,NA,NA,NA,1,78
USA,1981,2004,8400122004,7,NA,NA,NA,NA,NA,1,19
USA,1981,2005,8400122005,10,NA,NA,NA,NA,NA,2,38
USA,1981,2006,8400122006,7,NA,NA,NA,NA,NA,2,23
USA,1981,2007,8400122007,9,NA,NA,NA,NA,NA,1,31
USA,1981,2008,8400122008,8,NA,NA,NA,NA,NA,1,20
USA,1981,2009,8400122009,8,NA,NA,NA,NA,NA,2,31
USA,1981,2010,8400122010,8,NA,NA,NA,NA,NA,2,24
USA,1981,2011,8400122011,5,NA,NA,NA,NA,NA,2,70
USA,1981,2012,8400122012,5,NA,NA,NA,NA,NA,2,64
USA,1981,2013,8400122013,6,NA,NA,NA,NA,NA,1,50
USA,1981,2014,8400122014,6,NA,NA,NA,NA,NA,2,51
USA,1981,2015,8400122015,8,NA,NA,NA,NA,NA,2,49
USA,1981,2016,8400122016,8,NA,NA,NA,NA,NA,1,61
USA,1981,2017,8400122017,8,NA,NA,NA,NA,NA,2,32
USA,1981,2018,8400122018,5,NA,NA,NA,NA,NA,2,23
USA,1981,2019,8400122019,10,NA,NA,NA,NA,NA,1,56
USA,1981,2020,8400122020,6,NA,NA,NA,NA,NA,1,46
USA,1981,2021,8400122021,9,NA,NA,NA,NA,NA,2,30
USA,1981,2022,8400122022,9,NA,NA,NA,NA,NA,1,23
USA,1981,2023,8400122023,5,NA,NA,NA,NA,NA,1,65
USA,1981,2024,8400122024,9,NA,NA,NA,NA,NA,2,36
USA,1981,2025,8400122025,9,NA,NA,NA,NA,NA,2,23
USA,1981,2026,8400122026,10,NA,NA,NA,NA,NA,2,82
USA,1981,2027,8400122027,5,NA,NA,NA,NA,NA,2,68
USA,1981,2028,8400122028,8,NA,NA,NA,NA,NA,1,31
USA,1981,2029,8400122029,8,NA,NA,NA,NA,NA,1,76
USA,1981,2030,8400122030,9,NA,NA,NA,NA,NA,1,42
USA,1981,2031,8400122031,5,NA,NA,NA,NA,NA,2,54
USA,1981,2032,8400122032,7,NA,NA,NA,NA,NA,1,36
USA,1981,2033,8400122033,8,NA,NA,NA,NA,NA,2,39
USA,1981,2034,8400122034,10,NA,NA,NA,NA,NA,2,21
USA,1981,2035,8400122035,8,NA,NA,NA,NA,NA,2,35
USA,1981,2036,8400122036,6,NA,NA,NA,NA,NA,1,39
USA,1981,2037,8400122037,8,NA,NA,NA,NA,NA,2,19
USA,1981,2038,8400122038,10,NA,NA,NA,NA,NA,2,22
USA,1981,2039,8400122039,7,NA,NA,NA,NA,NA,1,20
USA,1981,2040,8400122040,5,NA,NA,NA,NA,NA,1,19
USA,1981,2041,8400122041,5,NA,NA,NA,NA,NA,2,56
USA,1981,2042,8400122042,10,NA,NA,NA,NA,NA,2,77
USA,1981,2043,8400122043,NA,NA,NA,NA,NA,NA,2,68
USA,1981,2044,8400122044,7,NA,NA,NA,NA,NA,2,37
USA,1981,2045,8400122045,9,NA,NA,NA,NA,NA,2,21
USA,1981,2046,8400122046,6,NA,NA,NA,NA,NA,1,34
USA,1981,2047,8400122047,9,NA,NA,NA,NA,NA,2,78
USA,1981,2048,8400122048,9,NA,NA,NA,NA,NA,1,25
USA,1981,2049,8400122049,9,NA,NA,NA,NA,NA,2,18
USA,1981,2050,8400122050,9,NA,NA,NA,NA,NA,2,23
USA,1981,2051,8400122051,9,NA,NA,NA,NA,NA,2,74
USA,1981,2052,8400122052,10,NA,NA,NA,NA,NA,1,31
USA,1981,2053,8400122053,7,NA,NA,NA,NA,NA,2,32
USA,1981,2054,8400122054,8,NA,NA,NA,NA,NA,2,21
USA,1981,2055,8400122055,10,NA,NA,NA,NA,NA,2,34
USA,1981,2056,8400122056,8,NA,NA,NA,NA,NA,1,28
USA,1981,2057,8400122057,1,NA,NA,NA,NA,NA,2,61
USA,1981,2058,8400122058,4,NA,NA,NA,NA,NA,2,24
USA,1981,2059,8400122059,8,NA,NA,NA,NA,NA,1,48
USA,1981,2060,8400122060,8,NA,NA,NA,NA,NA,2,33
USA,1981,2061,8400122061,9,NA,NA,NA,NA,NA,2,57
USA,1981,2062,8400122062,7,NA,NA,NA,NA,NA,1,50
USA,1981,2063,8400122063,10,NA,NA,NA,NA,NA,2,22
USA,1981,2064,8400122064,5,NA,NA,NA,NA,NA,2,37
USA,1981,2065,8400122065,8,NA,NA,NA,NA,NA,1,21
USA,1981,2066,8400122066,7,NA,NA,NA,NA,NA,2,27
USA,1981,2067,8400122067,7,NA,NA,NA,NA,NA,1,53
USA,1981,2068,8400122068,10,NA,NA,NA,NA,NA,2,50
USA,1981,2069,8400122069,10,NA,NA,NA,NA,NA,2,24
USA,1981,2070,8400122070,8,NA,NA,NA,NA,NA,1,41
USA,1981,2071,8400122071,7,NA,NA,NA,NA,NA,1,19
USA,1981,2072,8400122072,10,NA,NA,NA,NA,NA,1,26
USA,1981,2073,8400122073,10,NA,NA,NA,NA,NA,2,80
USA,1981,2074,8400122074,10,NA,NA,NA,NA,NA,2,24
USA,1981,2075,8400122075,10,NA,NA,NA,NA,NA,2,72
USA,1981,2076,8400122076,8,NA,NA,NA,NA,NA,2,65
USA,1981,2077,8400122077,8,NA,NA,NA,NA,NA,1,18
USA,1981,2078,8400122078,5,NA,NA,NA,NA,NA,1,27
USA,1981,2079,8400122079,8,NA,NA,NA,NA,NA,1,45
USA,1981,2080,8400122080,7,NA,NA,NA,NA,NA,2,51
USA,1981,2081,8400122081,6,NA,NA,NA,NA,NA,1,57
USA,1981,2082,8400122082,8,NA,NA,NA,NA,NA,2,48
USA,1981,2083,8400122083,10,NA,NA,NA,NA,NA,1,51
USA,1981,2084,8400122084,8,NA,NA,NA,NA,NA,1,31
USA,1981,2085,8400122085,10,NA,NA,NA,NA,NA,2,26
USA,1981,2086,8400122086,9,NA,NA,NA,NA,NA,2,35
USA,1981,2087,8400122087,6,NA,NA,NA,NA,NA,1,75
USA,1981,2088,8400122088,8,NA,NA,NA,NA,NA,2,64
USA,1981,2089,8400122089,9,NA,NA,NA,NA,NA,2,27
USA,1981,2090,8400122090,10,NA,NA,NA,NA,NA,2,36
USA,1981,2091,8400122091,9,NA,NA,NA,NA,NA,2,18
USA,1981,2092,8400122092,9,NA,NA,NA,NA,NA,2,50
USA,1981,2093,8400122093,7,NA,NA,NA,NA,NA,2,19
USA,1981,2094,8400122094,9,NA,NA,NA,NA,NA,1,19
USA,1981,2095,8400122095,8,NA,NA,NA,NA,NA,1,26
USA,1981,2096,8400122096,9,NA,NA,NA,NA,NA,1,37
USA,1981,2097,8400122097,6,NA,NA,NA,NA,NA,1,32
USA,1981,2098,8400122098,8,NA,NA,NA,NA,NA,1,26
USA,1981,2099,8400122099,5,NA,NA,NA,NA,NA,2,75
USA,1981,2100,8400122100,7,NA,NA,NA,NA,NA,1,41
USA,1981,2101,8400122101,8,NA,NA,NA,NA,NA,2,21
USA,1981,2102,8400122102,10,NA,NA,NA,NA,NA,1,60
USA,1981,2103,8400122103,9,NA,NA,NA,NA,NA,2,25
USA,1981,2104,8400122104,10,NA,NA,NA,NA,NA,2,35
USA,1981,2105,8400122105,9,NA,NA,NA,NA,NA,2,69
USA,1981,2106,8400122106,10,NA,NA,NA,NA,NA,2,21
USA,1981,2107,8400122107,7,NA,NA,NA,NA,NA,1,25
USA,1981,2108,8400122108,8,NA,NA,NA,NA,NA,2,23
USA,1981,2109,8400122109,9,NA,NA,NA,NA,NA,2,20
USA,1981,2110,8400122110,9,NA,NA,NA,NA,NA,1,56
USA,1981,2111,8400122111,9,NA,NA,NA,NA,NA,1,19
USA,1981,2112,8400122112,8,NA,NA,NA,NA,NA,1,28
USA,1981,2113,8400122113,10,NA,NA,NA,NA,NA,2,51
USA,1981,2114,8400122114,10,NA,NA,NA,NA,NA,1,24
USA,1981,2115,8400122115,6,NA,NA,NA,NA,NA,2,24
USA,1981,2116,8400122116,8,NA,NA,NA,NA,NA,1,43
USA,1981,2117,8400122117,9,NA,NA,NA,NA,NA,2,26
USA,1981,2118,8400122118,10,NA,NA,NA,NA,NA,2,44
USA,1981,2119,8400122119,10,NA,NA,NA,NA,NA,1,21
USA,1981,2120,8400122120,8,NA,NA,NA,NA,NA,2,18
USA,1981,2121,8400122121,6,NA,NA,NA,NA,NA,2,78
USA,1981,2122,8400122122,9,NA,NA,NA,NA,NA,2,20
USA,1981,2123,8400122123,10,NA,NA,NA,NA,NA,1,35
USA,1981,2124,8400122124,8,NA,NA,NA,NA,NA,2,41
USA,1981,2125,8400122125,8,NA,NA,NA,NA,NA,2,20
USA,1981,2126,8400122126,4,NA,NA,NA,NA,NA,2,54
USA,1981,2127,8400122127,9,NA,NA,NA,NA,NA,1,21
USA,1981,2128,8400122128,8,NA,NA,NA,NA,NA,2,18
USA,1981,2129,8400122129,7,NA,NA,NA,NA,NA,2,20
USA,1981,2130,8400122130,7,NA,NA,NA,NA,NA,1,29
USA,1981,2131,8400122131,5,NA,NA,NA,NA,NA,2,61
USA,1981,2132,8400122132,8,NA,NA,NA,NA,NA,2,44
USA,1981,2133,8400122133,8,NA,NA,NA,NA,NA,1,22
USA,1981,2134,8400122134,5,NA,NA,NA,NA,NA,2,20
USA,1981,2135,8400122135,8,NA,NA,NA,NA,NA,2,27
USA,1981,2136,8400122136,1,NA,NA,NA,NA,NA,2,70
USA,1981,2137,8400122137,9,NA,NA,NA,NA,NA,1,21
USA,1981,2138,8400122138,8,NA,NA,NA,NA,NA,1,36
USA,1981,2139,8400122139,9,NA,NA,NA,NA,NA,2,29
USA,1981,2140,8400122140,9,NA,NA,NA,NA,NA,1,23
USA,1981,2141,8400122141,8,NA,NA,NA,NA,NA,2,44
USA,1981,2142,8400122142,7,NA,NA,NA,NA,NA,1,24
USA,1981,2143,8400122143,10,NA,NA,NA,NA,NA,2,33
USA,1981,2144,8400122144,6,NA,NA,NA,NA,NA,2,79
USA,1981,2145,8400122145,10,NA,NA,NA,NA,NA,1,41
USA,1981,2146,8400122146,5,NA,NA,NA,NA,NA,2,89
USA,1981,2147,8400122147,5,NA,NA,NA,NA,NA,2,22
USA,1981,2148,8400122148,5,NA,NA,NA,NA,NA,2,55
USA,1981,2149,8400122149,7,NA,NA,NA,NA,NA,2,29
USA,1981,2150,8400122150,10,NA,NA,NA,NA,NA,1,49
USA,1981,2151,8400122151,9,NA,NA,NA,NA,NA,2,20
USA,1981,2152,8400122152,8,NA,NA,NA,NA,NA,1,19
USA,1981,2153,8400122153,8,NA,NA,NA,NA,NA,2,60
USA,1981,2154,8400122154,10,NA,NA,NA,NA,NA,1,23
USA,1981,2155,8400122155,8,NA,NA,NA,NA,NA,1,20
USA,1981,2156,8400122156,4,NA,NA,NA,NA,NA,1,22
USA,1981,2157,8400122157,4,NA,NA,NA,NA,NA,2,74
USA,1981,2158,8400122158,9,NA,NA,NA,NA,NA,1,29
USA,1981,2159,8400122159,8,NA,NA,NA,NA,NA,1,18
USA,1981,2160,8400122160,8,NA,NA,NA,NA,NA,1,28
USA,1981,2161,8400122161,9,NA,NA,NA,NA,NA,2,33
USA,1981,2162,8400122162,2,NA,NA,NA,NA,NA,1,38
USA,1981,2163,8400122163,5,NA,NA,NA,NA,NA,1,24
USA,1981,2164,8400122164,8,NA,NA,NA,NA,NA,2,21
USA,1981,2165,8400122165,10,NA,NA,NA,NA,NA,1,22
USA,1981,2166,8400122166,8,NA,NA,NA,NA,NA,2,27
USA,1981,2167,8400122167,9,NA,NA,NA,NA,NA,1,35
USA,1981,2168,8400122168,8,NA,NA,NA,NA,NA,2,19
USA,1981,2169,8400122169,9,NA,NA,NA,NA,NA,1,19
USA,1981,2170,8400122170,4,NA,NA,NA,NA,NA,1,34
USA,1981,2171,8400122171,8,NA,NA,NA,NA,NA,1,30
USA,1981,2172,8400122172,9,NA,NA,NA,NA,NA,2,18
USA,1981,2173,8400122173,3,NA,NA,NA,NA,NA,1,24
USA,1981,2174,8400122174,8,NA,NA,NA,NA,NA,1,34
USA,1981,2175,8400122175,7,NA,NA,NA,NA,NA,2,28
USA,1981,2176,8400122176,8,NA,NA,NA,NA,NA,2,19
USA,1981,2177,8400122177,2,NA,NA,NA,NA,NA,1,45
USA,1981,2178,8400122178,9,NA,NA,NA,NA,NA,1,39
USA,1981,2179,8400122179,9,NA,NA,NA,NA,NA,2,21
USA,1981,2180,8400122180,6,NA,NA,NA,NA,NA,1,30
USA,1981,2181,8400122181,9,NA,NA,NA,NA,NA,2,23
USA,1981,2182,8400122182,7,NA,NA,NA,NA,NA,1,60
USA,1981,2183,8400122183,8,NA,NA,NA,NA,NA,2,34
USA,1981,2184,8400122184,2,NA,NA,NA,NA,NA,2,21
USA,1981,2185,8400122185,7,NA,NA,NA,NA,NA,1,23
USA,1981,2186,8400122186,NA,NA,NA,NA,NA,NA,1,79
USA,1981,2187,8400122187,10,NA,NA,NA,NA,NA,2,60
USA,1981,2188,8400122188,10,NA,NA,NA,NA,NA,2,46
USA,1981,2189,8400122189,6,NA,NA,NA,NA,NA,1,70
USA,1981,2190,8400122190,8,NA,NA,NA,NA,NA,2,18
USA,1981,2191,8400122191,NA,NA,NA,NA,NA,NA,2,49
USA,1981,2192,8400122192,10,NA,NA,NA,NA,NA,2,22
USA,1981,2193,8400122193,1,NA,NA,NA,NA,NA,2,88
USA,1981,2194,8400122194,9,NA,NA,NA,NA,NA,1,30
USA,1981,2195,8400122195,8,NA,NA,NA,NA,NA,2,33
USA,1981,2196,8400122196,10,NA,NA,NA,NA,NA,1,35
USA,1981,2197,8400122197,7,NA,NA,NA,NA,NA,2,20
USA,1981,2198,8400122198,8,NA,NA,NA,NA,NA,1,21
USA,1981,2199,8400122199,9,NA,NA,NA,NA,NA,2,71
USA,1981,2200,8400122200,1,NA,NA,NA,NA,NA,2,64
USA,1981,2201,8400122201,9,NA,NA,NA,NA,NA,2,63
USA,1981,2202,8400122202,10,NA,NA,NA,NA,NA,2,24
USA,1981,2203,8400122203,9,NA,NA,NA,NA,NA,1,19
USA,1981,2204,8400122204,9,NA,NA,NA,NA,NA,2,65
USA,1981,2205,8400122205,9,NA,NA,NA,NA,NA,1,31
USA,1981,2206,8400122206,5,NA,NA,NA,NA,NA,2,34
USA,1981,2207,8400122207,5,NA,NA,NA,NA,NA,2,35
USA,1981,2208,8400122208,8,NA,NA,NA,NA,NA,2,20
USA,1981,2209,8400122209,5,NA,NA,NA,NA,NA,1,38
USA,1981,2210,8400122210,7,NA,NA,NA,NA,NA,1,22
USA,1981,2211,8400122211,9,NA,NA,NA,NA,NA,1,25
USA,1981,2212,8400122212,8,NA,NA,NA,NA,NA,2,34
USA,1981,2213,8400122213,8,NA,NA,NA,NA,NA,2,38
USA,1981,2214,8400122214,10,NA,NA,NA,NA,NA,1,80
USA,1981,2215,8400122215,10,NA,NA,NA,NA,NA,1,29
USA,1981,2216,8400122216,9,NA,NA,NA,NA,NA,1,87
USA,1981,2217,8400122217,8,NA,NA,NA,NA,NA,2,39
USA,1981,2218,8400122218,7,NA,NA,NA,NA,NA,1,67
USA,1981,2219,8400122219,10,NA,NA,NA,NA,NA,2,34
USA,1981,2220,8400122220,8,NA,NA,NA,NA,NA,2,21
USA,1981,2221,8400122221,7,NA,NA,NA,NA,NA,1,39
USA,1981,2222,8400122222,8,NA,NA,NA,NA,NA,1,18
USA,1981,2223,8400122223,9,NA,NA,NA,NA,NA,1,18
USA,1981,2224,8400122224,7,NA,NA,NA,NA,NA,2,25
USA,1981,2225,8400122225,9,NA,NA,NA,NA,NA,1,23
USA,1981,2226,8400122226,8,NA,NA,NA,NA,NA,2,61
USA,1981,2227,8400122227,8,NA,NA,NA,NA,NA,2,28
USA,1981,2228,8400122228,9,NA,NA,NA,NA,NA,1,49
USA,1981,2229,8400122229,7,NA,NA,NA,NA,NA,2,18
USA,1981,2230,8400122230,8,NA,NA,NA,NA,NA,2,20
USA,1981,2231,8400122231,4,NA,NA,NA,NA,NA,1,21
USA,1981,2232,8400122232,8,NA,NA,NA,NA,NA,2,22
USA,1981,2233,8400122233,5,NA,NA,NA,NA,NA,2,18
USA,1981,2234,8400122234,10,NA,NA,NA,NA,NA,1,18
USA,1981,2235,8400122235,9,NA,NA,NA,NA,NA,1,32
USA,1981,2236,8400122236,7,NA,NA,NA,NA,NA,1,21
USA,1981,2237,8400122237,9,NA,NA,NA,NA,NA,1,23
USA,1981,2238,8400122238,4,NA,NA,NA,NA,NA,2,28
USA,1981,2239,8400122239,3,NA,NA,NA,NA,NA,1,35
USA,1981,2240,8400122240,7,NA,NA,NA,NA,NA,2,40
USA,1981,2241,8400122241,8,NA,NA,NA,NA,NA,2,20
USA,1981,2242,8400122242,8,NA,NA,NA,NA,NA,2,63
USA,1981,2243,8400122243,6,NA,NA,NA,NA,NA,2,39
USA,1981,2244,8400122244,8,NA,NA,NA,NA,NA,2,53
USA,1981,2245,8400122245,4,NA,NA,NA,NA,NA,1,67
USA,1981,2246,8400122246,9,NA,NA,NA,NA,NA,2,21
USA,1981,2247,8400122247,7,NA,NA,NA,NA,NA,2,56
USA,1981,2248,8400122248,10,NA,NA,NA,NA,NA,1,62
USA,1981,2249,8400122249,4,NA,NA,NA,NA,NA,1,23
USA,1981,2250,8400122250,7,NA,NA,NA,NA,NA,2,18
USA,1981,2251,8400122251,8,NA,NA,NA,NA,NA,1,40
USA,1981,2252,8400122252,7,NA,NA,NA,NA,NA,1,37
USA,1981,2253,8400122253,7,NA,NA,NA,NA,NA,1,18
